# Columns:
# 1: wavelength (nm)
# 2: intensity (arbitrary units)
# 3: description (ionic species)
# 4: status (bitmask)
# 5: transition
# 6: source reference
#
# Status bitmask elements:
# GOOD=0: Line is good
# NOT_VISIBLE=1: Line is not typically visible in PFS (maybe too faint)
# BLEND=2: Line is blended with other line(s)
# SUSPECT=4: Line is of suspect quality
# REJECTED=8: Line has been rejected from use in PFS
# BROAD=16: Line is broader than normal
# DETECTORMAP_USED=32: Used for fitting detectorMap
# DETECTORMAP_RESERVED=64: Reserved during fitting detectorMap
# SKYSUB_USED=128: Used for 2d sky subtraction
#
607.03643            1.00    OH           0 8-2_P1f(8.5)   4
613.82395            1.00    OH           0 5-0_R1f(4.5)   4
613.82645            1.00    OH           0 5-0_R1e(4.5)   4
613.84656            1.00    OH           0 5-0_R1f(3.5)   4
613.85026            1.00    OH           0 5-0_R1e(3.5)   4
614.05581            1.00    OH           0 5-0_R1f(5.5)   4
614.05621            1.00    OH           0 5-0_R1e(5.5)   4
614.11463            1.00    OH           0 5-0_R1f(2.5)   4
614.11843            1.00    OH           0 5-0_R1e(2.5)   4
614.50683            1.00    OH           0 5-0_R2e(1.5)   4
614.50813            1.00    OH           0 5-0_R2f(1.5)   4
614.61626            1.00    OH           0 5-0_R1f(1.5)   4
614.61916            1.00    OH           0 5-0_R1e(1.5)   4
615.26193            1.00    OH           0 5-0_R2f(0.5)   4
615.26364            1.00    OH           0 5-0_R2e(0.5)   4
617.23286            1.00    OH           0 5-0_Q1f(1.5)   4
617.23636            1.00    OH           0 5-0_Q1e(1.5)   4
617.79321            1.00    OH           0 5-0_Q1f(2.5)   4
617.80592            1.00    OH           0 5-0_Q1e(2.5)   4
618.59753            1.00    OH           0 5-0_Q1f(3.5)   4
618.62624            1.00    OH           0 5-0_Q1e(3.5)   4
619.46236            1.00    OH           0 5-0_P2e(1.5)   4
619.46776            1.00    OH           0 5-0_P2f(1.5)   4
620.44042            1.00    OH           0 5-0_P1e(2.5)   4
620.44683            1.00    OH           0 5-0_P1f(2.5)   4
621.47640            1.00    OH           0 5-0_P2e(2.5)   4
621.47900            1.00    OH           0 5-0_P2f(2.5)   4
622.34313            1.00    OH           0 5-0_P1e(3.5)   4
622.35534            1.00    OH           0 5-0_P1f(3.5)   4
623.60137            1.00    OH           0 9-3_R1f(2.5)   4
623.60217            1.00    OH           0 9-3_R1e(2.5)   4
623.73871            1.00    OH           0 9-3_R1e(3.5)   4
623.73971            1.00    OH           0 9-3_R1f(3.5)   4
623.76672            1.00    OH           0 9-3_R1f(1.5)   4
623.76812            1.00    OH           0 9-3_R1e(1.5)   4
623.77312            1.00    OH           0 5-0_P2f(3.5)   4
623.77482            1.00    OH           0 5-0_P2e(3.5)   4
623.86894            1.00    OH           0 9-3_R2e(2.5)   4
623.87425            1.00    OH           0 9-3_R2f(2.5)   4
623.91196            1.00    OH           0 9-3_R2e(1.5)   4
623.91526            1.00    OH           0 9-3_R2f(1.5)   4
624.19023            1.00    OH           0 9-3_R1e(4.5)   4
624.19453            1.00    OH           0 9-3_R1f(4.5)   4
